event_id,event_type,event_tags,event_timestamp_local,event_title,event_status
AwAAAZTJwM9gKIWFjgAAABhBWlRKd05HWkFBQjdjX3FJYWx3dFd1MFAAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABDAg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 11:00:44,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTJvDuAZxKLvwAAABhBWlRKdkVBOUFBQmoxcDVVUTgxUm1FbXoAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABC-g,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 10:55:44,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZTJjpfoDK-btwAAABhBWlRKanBpbEFBQkUtT2JoNEhXLTdJelQAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABCuw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 10:05:53,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZTJigAgHFXXAgAAABhBWlRKaWdReEFBQ3JkSGMzNnJYb0NvdDYAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABCtA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 10:00:52,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZTI6LcQUrUjrQAAABhBWlRJNkxvYkFBQjI5SjZjVlA3RXBYTEEAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA3xQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 07:04:42,[Recovered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,success
AwAAAZTI6KdwGn2iZgAAABhBWlRJNkt1Y0FBRFBsWHlvSmc3NjBFSFAAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA-Vg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-03 07:04:38,[P1] [Recovered] Host Uptime Monitor:TRMS - FIN,success
AwAAAZTI6BMA7AaCQwAAABhBWlRJNkJYb0FBRGotNlpaWXdRVnNRVHMAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA-VQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-03 07:04:00,[Recovered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTI58jIcE4ojgAAABhBWlRJNS1BNEFBQzllUEVfcGh1c3pBVnUAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAAAKA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows",2025-02-03 07:03:41,Datadog agent (v. 7.59.0) started on wpwvd-trms-1.adb.local,info
AwAAAZTItIewKwYMfQAAABhBWlRJdElsb0FBQ3NfRHFWZG5CQWZZRHAAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA3fw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 06:07:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTIfZkw0FHvvwAAABhBWlRJZlpxdEFBQV9PcXNJZWFsV1FmSHkAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA3Rg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 05:07:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTIRqqwRwLaAgAAABhBWlRJUnExbEFBQTNoaGlGREdkSVBvb3MAAAAkMDE5NGM5MWItNTAzMC00MTk2LThhOTctZGJkYTBlYjNjNGRjAAA3FA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 04:07:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTID7hI1kA-9wAAABhBWlRJRDcwUUFBQ0V3T2ZtNUtfQlZUSHQAAAAkMDE5NGM4M2YtOWExOC00YjE3LThhMTItZWUwMTYxNDRiMmE2AAA2fQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 03:07:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTH2M2wxe7NogAAABhBWlRIMk5CMUFBQ3ZuVnJqUE42b3NQOXIAAAAkMDE5NGM4M2YtOWExOC00YjE3LThhMTItZWUwMTYxNDRiMmE2AAA2Rw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 02:07:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTHod8wZNmFjgAAABhBWlRIb2VFY0FBRDRic2F5Wm10S0hZaWQAAAAkMDE5NGM4M2YtOWExOC00YjE3LThhMTItZWUwMTYxNDRiMmE2AAA2FA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-03 01:07:42,[Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTHbCFgzSs5CgAAABhBWlRIYkNRTkFBQmNhd1d5VlJCc3pFd24AAAAkMDE5NGM4M2YtOWExOC00YjE3LThhMTItZWUwMTYxNDRiMmE2AAA7-g,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-03 00:09:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTHa8twDIu8nAAAABhBWlRIYTgtTEFBRHBUaldzUjZodDhnV08AAAAkMDE5NGM4M2YtOWExOC00YjE3LThhMTItZWUwMTYxNDRiMmE2AAA7-Q,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-03 00:08:38,[P1] [Triggered] Host Uptime Monitor:TRMS - FIN,error
AwAAAZTHXTj4ocYafwAAABhBWlRIWFRvMkFBQnlWYzFDb2pjNjJtM3EAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5ug,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-02-02 23:52:43,[Recovered on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,success
AwAAAZTHXMuYQ6_G4gAAABhBWlRIWE05ZEFBQzR3TFc2WXRtSXlUR3MAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5uA,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-02 23:52:15,[Recovered on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,success
AwAAAZTHXMuYQ6_G4QAAABhBWlRIWE05ZEFBQmhVUmlVRFo0OTQ3MWIAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5tw,event,"availability-zone:azure, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-02 23:52:15,[Recovered on {host:ldazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,success
AwAAAZTHXAhIN8bNXAAAABhBWlRIWEFzSkFBRGl1dXBxcnh0ZzNpYkoAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA6NA,event,"availability-zone:azure, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:dba, team:fin",2025-02-02 23:51:25,[Recovered] [TRMS Oracle] Service Check - FIN,success
AwAAAZTHW-UgFQ0nBwAAABhBWlRIVy1mTEFBQ0g5T1FrZllldGIyN3UAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5sw,event,"availability-zone:azure, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-02 23:51:16,[No data on {host:ldazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,error
AwAAAZTHW2BQIXe5sAAAABhBWlRIVzJHZ0FBQVU2b3VyS3BaeGYxek8AAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5rw,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-02-02 23:50:42,[No data on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,error
AwAAAZTHWvrAhgIojgAAABhBWlRIV3Z4b0FBQy05N2YwaGFvVUNybkMAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA5rQ,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-02 23:50:16,[No data on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,error
AwAAAZTHU8rovHL1dgAAABhBWlRIVTg2bkFBQ0s1bER4ajVpTHdZR0oAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA6Jw,event,"availability-zone:azure, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:dba, team:fin",2025-02-02 23:42:25,[Triggered] [TRMS Oracle] Service Check - FIN,error
AwAAAZTHMnPAX5TG4QAAABhBWlRITW5ZYUFBQWYxVldIaTJIRlpxb3MAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA6EA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-02 23:06:00,[Recovered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTHMbBw11ABLAAAABhBWlRITWRPWUFBRFVkVEZzLWpIQm9mN2wAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAAAGw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows, winserv:mam",2025-02-02 23:05:10,Datadog agent (v. 7.59.0) started on wpwvd-trms-0.adb.local,info
AwAAAZTHMYlguLAMZgAAABhBWlRITWJOMUFBQmVJU0VhelhUYWE3bXoAAAAkMDE5NGM3NjMtZGMzMC00NWYwLTliYjUtNzAxZTU1Y2IzNTFiAAA6Dw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-02 23:05:00,[Triggered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTFkaSghlBxygAAABhBWlRGa2FoYUFBQnBFWjhhMjlUaXFtejMAAAAkMDE5NGM1YWMtNmMxOC00OGQ1LThhYzgtZjBiYjNhMmJiM2Y5AAA_Ig,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-02 15:30:44,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTFjRSoKwysOAAAABhBWlRGalJXUEFBQXU4QXNDcE10OWY5WUIAAAAkMDE5NGM1YWMtNmMxOC00OGQ1LThhYzgtZjBiYjNhMmJiM2Y5AAA_HQ,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-02 15:25:45,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZTEGZsAZba5sAAAABhBWlRFR1ozcEFBRHQ0bHRxbnhQWC1Cd2cAAAAkMDE5NGM0ZDAtN2I2OC00MzM4LTkyYmItNGY5MWE1NDc0MzMzAAA5vA,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-02-02 08:40:00,[Recovered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTDwl74nqNz8gAAABhBWlREd2xfUEFBQkxMSkJUUVItWi1DbkkAAAAkMDE5NGMzZjQtZjgxOC00MDJiLTk4OTUtMGU0NTZjMTJjNzI5AAA2Kw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-02 07:04:43,[Recovered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,success
AwAAAZTDwktwuh2ZIAAAABhBWlREd2tfM0FBRC1ORkVRRUplRDhySEwAAAAkMDE5NGMzZjQtZjgxOC00MDJiLTk4OTUtMGU0NTZjMTJjNzI5AAA7aA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-02 07:04:38,[P1] [Recovered] Host Uptime Monitor:TRMS - FIN,success
